country_or_area,year,commodity,flow,trade_usd
Netherlands,2015,Potato starch,Export,141465761
Netherlands,2015,Wheat gluten,Import,133615761
Netherlands,2015,Wheat gluten,Export,44600272
Netherlands,2014,Wheat or meslin flour,Import,253513756
Netherlands,2014,Wheat or meslin flour,Export,55752201
Netherlands,2014,Wheat meal,Import,9896272
Netherlands,2014,Wheat meal,Export,1395641
Netherlands,2014,"Cereal groats or meal except wheat, maize, rice, oats",Import,10238588
Netherlands,2014,"Cereal groats or meal except wheat, maize, rice, oats",Export,662538
Netherlands,2014,Wheat pellets,Import,2551735
Netherlands,2014,Wheat pellets,Export,991323
Netherlands,2014,Potato flour or meal,Import,9369007
Netherlands,2014,Potato flour or meal,Export,60697625
Netherlands,2014,Flour or meal of dried legumes,Import,5619623
Netherlands,2014,Flour or meal of dried legumes,Export,542547
Netherlands,2014,"Flour or meal of sago, starchy roots or tubers",Import,1455173
Netherlands,2014,"Flour or meal of sago, starchy roots or tubers",Export,1080180
Netherlands,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,5694278
Netherlands,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,4184553
Netherlands,2014,"Wheat, starch",Import,30303451
Netherlands,2014,"Wheat, starch",Export,36361238
Netherlands,2014,Potato starch,Import,53443528
Netherlands,2014,Potato starch,Export,162053300
Netherlands,2014,Wheat gluten,Import,128280036
Netherlands,2014,Wheat gluten,Export,2039441
Netherlands,2013,Wheat or meslin flour,Import,300046417
Netherlands,2013,Wheat or meslin flour,Export,45012977
Netherlands,2013,Wheat meal,Import,13918124
Netherlands,2013,Wheat meal,Export,1532472
Netherlands,2013,"Cereal groats or meal except wheat, maize, rice, oats",Import,6738851
Netherlands,2013,"Cereal groats or meal except wheat, maize, rice, oats",Export,602581
Netherlands,2013,Wheat pellets,Import,9751394
Netherlands,2013,Wheat pellets,Export,1643879
Netherlands,2013,Potato flour or meal,Import,4877365
Netherlands,2013,Potato flour or meal,Export,59458658
Netherlands,2013,Flour or meal of dried legumes,Import,5518818
Netherlands,2013,Flour or meal of dried legumes,Export,422090
Netherlands,2013,"Flour or meal of sago, starchy roots or tubers",Import,613586
Netherlands,2013,"Flour or meal of sago, starchy roots or tubers",Export,1055985
Netherlands,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,3645287
Netherlands,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,3487545
Netherlands,2013,"Wheat, starch",Import,49675259
Netherlands,2013,"Wheat, starch",Export,56620244
Netherlands,2013,Potato starch,Import,61753486
Netherlands,2013,Potato starch,Export,168651408
Netherlands,2013,Wheat gluten,Import,72488453
Netherlands,2013,Wheat gluten,Export,9042674
Netherlands,2012,Wheat or meslin flour,Import,272330743
Netherlands,2012,Wheat or meslin flour,Export,27054852
Netherlands,2012,Wheat meal,Import,16045150
Netherlands,2012,Wheat meal,Export,1031057
Netherlands,2012,"Cereal groats or meal except wheat, maize, rice, oats",Import,4357493
Netherlands,2012,"Cereal groats or meal except wheat, maize, rice, oats",Export,194709
Netherlands,2012,Wheat pellets,Import,7697108
Netherlands,2012,Wheat pellets,Export,764958
Netherlands,2012,Potato flour or meal,Import,2208419
Netherlands,2012,Potato flour or meal,Export,57938867
Netherlands,2012,Flour or meal of dried legumes,Import,1552140
Netherlands,2012,Flour or meal of dried legumes,Export,379627
Netherlands,2012,"Flour or meal of sago, starchy roots or tubers",Import,835567
Netherlands,2012,"Flour or meal of sago, starchy roots or tubers",Export,840585
Netherlands,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,3992633
Netherlands,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,3836276
Netherlands,2012,"Wheat, starch",Import,49826329
Netherlands,2012,"Wheat, starch",Export,51068524
Netherlands,2012,Potato starch,Import,63011670
Netherlands,2012,Potato starch,Export,22821962
Netherlands,2012,Wheat gluten,Import,65090940
Netherlands,2012,Wheat gluten,Export,17728992
Netherlands,2011,Wheat or meslin flour,Import,252487307
Netherlands,2011,Wheat or meslin flour,Export,45695676
Netherlands,2011,Wheat meal,Import,19048059
Netherlands,2011,Wheat meal,Export,1115547
Netherlands,2011,"Cereal groats or meal except wheat, maize, rice, oats",Import,4684002
Netherlands,2011,"Cereal groats or meal except wheat, maize, rice, oats",Export,173489
Netherlands,2011,Cereal pellets except wheat,Import,1971076
Netherlands,2011,Cereal pellets except wheat,Export,533812
Netherlands,2011,Potato flour or meal,Import,7042783
Netherlands,2011,Potato flour or meal,Export,65749506
Netherlands,2011,Flour or meal of dried legumes,Import,2379157
Netherlands,2011,Flour or meal of dried legumes,Export,1100927
Netherlands,2011,"Flour or meal of sago, starchy roots or tubers",Import,794565
Netherlands,2011,"Flour or meal of sago, starchy roots or tubers",Export,705080
Netherlands,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,3764180
Netherlands,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,2810962
Netherlands,2011,"Wheat, starch",Import,48571620
Netherlands,2011,"Wheat, starch",Export,19045829
Netherlands,2011,Potato starch,Import,54178722
Netherlands,2011,Potato starch,Export,83507499
Netherlands,2011,Wheat gluten,Import,112813493
Netherlands,2011,Wheat gluten,Export,110910652
New Zealand,2016,Wheat or meslin flour,Import,5175992
New Zealand,2016,Wheat or meslin flour,Export,879570
New Zealand,2016,Wheat meal,Import,910660
New Zealand,2016,Wheat meal,Export,8424
New Zealand,2016,"Cereal groats or meal except wheat, maize, rice, oats",Import,65115
New Zealand,2016,"Cereal groats or meal except wheat, maize, rice, oats",Export,59995
New Zealand,2016,Wheat pellets,Import,473608
New Zealand,2016,Wheat pellets,Export,355604
New Zealand,2016,Potato flour or meal,Import,237538
New Zealand,2016,Potato flour or meal,Export,2864
New Zealand,2016,Flour or meal of dried legumes,Import,272274
New Zealand,2016,Flour or meal of dried legumes,Export,9023
New Zealand,2016,"Flour or meal of sago, starchy roots or tubers",Import,174852
New Zealand,2016,"Flour or meal of sago, starchy roots or tubers",Export,26315
New Zealand,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1601067
New Zealand,2016,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,454777
New Zealand,2016,"Wheat, starch",Import,1028854
New Zealand,2016,"Wheat, starch",Export,7046
New Zealand,2016,Potato starch,Import,1922613
New Zealand,2016,Potato starch,Export,1787438
New Zealand,2016,Wheat gluten,Import,6778683
New Zealand,2016,Wheat gluten,Export,9178
New Zealand,2015,Wheat or meslin flour,Import,5444774
New Zealand,2015,Wheat or meslin flour,Export,793302
New Zealand,2015,Wheat meal,Import,1072536
New Zealand,2015,Wheat meal,Export,4834
New Zealand,2015,"Cereal groats or meal except wheat, maize, rice, oats",Import,69614
New Zealand,2015,"Cereal groats or meal except wheat, maize, rice, oats",Export,2076136
New Zealand,2015,Wheat pellets,Import,469968
New Zealand,2015,Wheat pellets,Export,13218
New Zealand,2015,Potato flour or meal,Import,243935
New Zealand,2015,Potato flour or meal,Export,3371
New Zealand,2015,Flour or meal of dried legumes,Import,377414
New Zealand,2015,Flour or meal of dried legumes,Export,10769
New Zealand,2015,"Flour or meal of sago, starchy roots or tubers",Import,277831
New Zealand,2015,"Flour or meal of sago, starchy roots or tubers",Export,10622
New Zealand,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1439026
New Zealand,2015,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,46736
New Zealand,2015,"Wheat, starch",Import,976985
New Zealand,2015,"Wheat, starch",Export,303
New Zealand,2015,Potato starch,Import,2684919
New Zealand,2015,Potato starch,Export,1548847
New Zealand,2015,Wheat gluten,Import,6457313
New Zealand,2015,Wheat gluten,Export,5597
New Zealand,2014,Wheat or meslin flour,Import,5387829
New Zealand,2014,Wheat or meslin flour,Export,881542
New Zealand,2014,Wheat meal,Import,888491
New Zealand,2014,Wheat meal,Export,3049
New Zealand,2014,"Cereal groats or meal except wheat, maize, rice, oats",Import,90216
New Zealand,2014,"Cereal groats or meal except wheat, maize, rice, oats",Export,4080737
New Zealand,2014,Wheat pellets,Import,22674
New Zealand,2014,Wheat pellets,Export,192
New Zealand,2014,Potato flour or meal,Import,128483
New Zealand,2014,Potato flour or meal,Export,670
New Zealand,2014,Flour or meal of dried legumes,Import,314574
New Zealand,2014,Flour or meal of dried legumes,Export,13118
New Zealand,2014,"Flour or meal of sago, starchy roots or tubers",Import,171348
New Zealand,2014,"Flour or meal of sago, starchy roots or tubers",Export,14061
New Zealand,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1889118
New Zealand,2014,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,186610
New Zealand,2014,"Wheat, starch",Import,1185480
New Zealand,2014,"Wheat, starch",Export,1893
New Zealand,2014,Potato starch,Import,2488832
New Zealand,2014,Potato starch,Export,1522829
New Zealand,2014,Wheat gluten,Import,7030274
New Zealand,2014,Wheat gluten,Export,11163
New Zealand,2013,Wheat or meslin flour,Import,5284953
New Zealand,2013,Wheat or meslin flour,Export,1161022
New Zealand,2013,Wheat meal,Import,912902
New Zealand,2013,Wheat meal,Export,2545
New Zealand,2013,"Cereal groats or meal except wheat, maize, rice, oats",Import,107891
New Zealand,2013,"Cereal groats or meal except wheat, maize, rice, oats",Export,416160
New Zealand,2013,Wheat pellets,Import,25325
New Zealand,2013,Wheat pellets,Export,228
New Zealand,2013,Potato flour or meal,Import,83927
New Zealand,2013,Potato flour or meal,Export,12589
New Zealand,2013,Flour or meal of dried legumes,Import,558815
New Zealand,2013,Flour or meal of dried legumes,Export,7183
New Zealand,2013,"Flour or meal of sago, starchy roots or tubers",Import,140786
New Zealand,2013,"Flour or meal of sago, starchy roots or tubers",Export,10991
New Zealand,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1844859
New Zealand,2013,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,95644
New Zealand,2013,"Wheat, starch",Import,1187583
New Zealand,2013,Potato starch,Import,2305277
New Zealand,2013,Potato starch,Export,1908409
New Zealand,2013,Wheat gluten,Import,6479243
New Zealand,2013,Wheat gluten,Export,8589
New Zealand,2012,Wheat or meslin flour,Import,5819828
New Zealand,2012,Wheat or meslin flour,Export,866621
New Zealand,2012,Wheat meal,Import,1090424
New Zealand,2012,"Cereal groats or meal except wheat, maize, rice, oats",Import,69501
New Zealand,2012,"Cereal groats or meal except wheat, maize, rice, oats",Export,42032
New Zealand,2012,Wheat pellets,Import,15938
New Zealand,2012,Wheat pellets,Export,27894
New Zealand,2012,Potato flour or meal,Import,31749
New Zealand,2012,Potato flour or meal,Export,2264
New Zealand,2012,Flour or meal of dried legumes,Import,411347
New Zealand,2012,Flour or meal of dried legumes,Export,53471
New Zealand,2012,"Flour or meal of sago, starchy roots or tubers",Import,87253
New Zealand,2012,"Flour or meal of sago, starchy roots or tubers",Export,14377
New Zealand,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,1326503
New Zealand,2012,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,85458
New Zealand,2012,"Wheat, starch",Import,924872
New Zealand,2012,"Wheat, starch",Export,4669
New Zealand,2012,Potato starch,Import,2552706
New Zealand,2012,Potato starch,Export,2004439
New Zealand,2012,Wheat gluten,Import,6591110
New Zealand,2012,Wheat gluten,Export,14923
New Zealand,2011,Wheat or meslin flour,Import,5553107
New Zealand,2011,Wheat or meslin flour,Export,945236
New Zealand,2011,Wheat meal,Import,1047955
New Zealand,2011,Wheat meal,Export,25
New Zealand,2011,"Cereal groats or meal except wheat, maize, rice, oats",Import,115191
New Zealand,2011,"Cereal groats or meal except wheat, maize, rice, oats",Export,95932
New Zealand,2011,Cereal pellets except wheat,Import,217626
New Zealand,2011,Cereal pellets except wheat,Export,171
New Zealand,2011,Potato flour or meal,Import,82105
New Zealand,2011,Potato flour or meal,Export,21709
New Zealand,2011,Flour or meal of dried legumes,Import,322153
New Zealand,2011,Flour or meal of dried legumes,Export,16622
New Zealand,2011,"Flour or meal of sago, starchy roots or tubers",Import,96380
New Zealand,2011,"Flour or meal of sago, starchy roots or tubers",Export,15521
New Zealand,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Import,863290
New Zealand,2011,"Flour, meal, powder of fruit/nut, citrus or melon pee",Export,22708
New Zealand,2011,"Wheat, starch",Import,1210283
New Zealand,2011,"Wheat, starch",Export,10532
New Zealand,2011,Potato starch,Import,3386294
New Zealand,2011,Potato starch,Export,1994524
New Zealand,2011,Wheat gluten,Import,7374148
New Zealand,2011,Wheat gluten,Export,11048
China,2016,Cotton seeds,Import,26617446
China,2016,Cotton seeds,Export,22509
China,2016,"Flour or meal of oil seed, fruit, except mustard, soy",Import,170826
China,2016,"Flour or meal of oil seed, fruit, except mustard, soy",Export,24957840
China,2016,"Plants & parts, pharmacy, perfume, insecticide use ne",Import,66602587
China,2016,"Plants & parts, pharmacy, perfume, insecticide use ne",Export,842451537
China,2016,Vegetable products nes for human consumption,Import,14099635
China,2016,Vegetable products nes for human consumption,Export,490558135
China,2015,Cotton seeds,Import,2745467
China,2015,Cotton seeds,Export,23667
China,2015,"Flour or meal of oil seed, fruit, except mustard, soy",Import,199575
China,2015,"Flour or meal of oil seed, fruit, except mustard, soy",Export,30968193
China,2015,"Plants & parts, pharmacy, perfume, insecticide use ne",Import,96971413
China,2015,"Plants & parts, pharmacy, perfume, insecticide use ne",Export,902559669
China,2015,Vegetable products nes for human consumption,Import,13578765
China,2015,Vegetable products nes for human consumption,Export,596230706
China,2014,Cotton seeds,Import,24634133
China,2014,Cotton seeds,Export,1827017
China,2014,"Flour or meal of oil seed, fruit, except mustard, soy",Import,28708
China,2014,"Flour or meal of oil seed, fruit, except mustard, soy",Export,33760253
China,2014,"Plants & parts, pharmacy, perfume, insecticide use ne",Import,170824670
China,2014,"Plants & parts, pharmacy, perfume, insecticide use ne",Export,1107506590
China,2014,Vegetable products nes for human consumption,Import,14150188
China,2014,Vegetable products nes for human consumption,Export,545111006
China,2013,Cotton seeds,Import,48493693
